ID,Gender,10percentage,12graduation,12percentage,CollegeID,CollegeTier,collegeGPA,CollegeCityID,CollegeCityTier,GraduationYear,Logical,Quant,Domain,agreeableness,openess_to_experience,Salary
1004939,m,79,2009,71.3,547,2,69.4,547,0,2014,505,440,0.423951396,1.0449,0.4805,200000
1098807,m,83.5,2008,69.83,13040,2,79.4,13040,1,2013,485,585,0.356536488,1.0449,0.8637,190000
794381,m,89,2010,85.2,8346,2,68.76,8346,0,0,655,680,0.755375121,0.3789,-1.244,325000
336785,m,92.09,2008,93.41,3076,2,80,3076,0,2012,585,475,0.694479328,0.5008,-0.2875,365000
961030,m,77.85,2010,64.8,2037,2,66.6,2037,0,2014,440,595,0.649389715,0.2124,0.6721,180000
1274668,m,78,2009,72,4319,2,73.4,4319,0,2013,470,500,0.053160305,0.0459,-1.0524,330000
33747,f,77.2,2008,67.4,375,2,71.7,375,0,2012,445,415,0.538386893,0.6568,-0.1295,390000
1242062,m,68,2008,59,2791,2,70,2791,0,2014,470,475,0.328746379,0.7119,0.6721,240000
60401,m,72,2006,59.4,501,2,72,501,0,2010,505,505,0.124502074,-0.5913,0.8183,360000
786404,m,82.33,2009,84,11788,2,68.6,11788,0,2013,595,720,0.942116551,0.0459,0.6721,350000
955389,f,80,2010,66,12666,2,60.81,12666,0,2014,485,475,0.338786347,-0.7866,0.6721,215000
271766,m,71,2006,63.3,3720,2,75,3720,0,2011,665,695,0.995265706,0.1888,-0.1295,600000
1194943,m,71.04,2010,81.33,8840,2,74.04,8840,0,2014,540,415,0.622642916,0.2124,1.0554,200000
1044171,f,89.6,2008,89.75,2065,2,78,2065,1,2012,540,570,0.605533552,0.5454,0.4805,190000
1087018,m,78.8,2010,76.5,7518,2,75.9,7518,0,2014,425,370,0.423951396,0.7119,-1.6273,95000
592833,f,85.6,2008,82,13094,2,74.01,13094,0,2012,495,455,0.080055281,0.5454,0.8637,205000
815219,m,76.17,2009,72,10991,2,78,10991,0,2013,535,605,0.81941653,-0.7866,-1.8189,330000
852310,m,80,2009,72.5,12867,2,57.8,12867,0,2013,485,455,0.783303537,-0.1206,-1.244,120000
493796,m,82,2008,91.5,3944,2,81,3944,1,2012,585,650,0.376059587,0.0328,-0.2875,600000
619949,m,73,2009,74,275,2,82,275,1,2013,350,400,0.535862819,0.0459,-0.6692,350000
509283,m,70.67,2007,67.8,4948,2,69.3,4948,1,2012,665,705,0.901489571,0.3448,-0.7615,500000
676260,m,81.6,2009,76.4,547,2,72.65,547,0,2013,525,720,0.243208657,0.3789,-0.0943,335000
58857,m,70.2,2004,61.2,44,2,72.98,44,0,2010,635,655,0.910770164,0.5008,-0.1295,400000
1231982,m,89,2008,71,830,2,65.2,830,1,2013,530,465,-1,0.8784,1.0554,180000
205703,f,61,2006,63,5508,2,65,5508,0,2011,395,515,0.824666401,0.0328,0.8183,430000
103858,m,87,2006,76,519,2,71,519,1,2010,554,405,0.735795709,-0.1232,0.3444,300000
325432,f,90.4,2009,87.05,7172,2,75.25,7172,0,2012,615,495,0.824666401,-1.5273,-1.9463,320000
1139162,m,63,2009,60,8700,2,67.8,8700,0,2013,555,355,-1,-0.7866,-1.6273,230000
1289692,f,75,2010,81,4913,2,67,4913,0,2014,410,465,0.622642916,-0.7866,0.0973,250000
693698,m,71.5,2008,70.4,4971,2,78.44,4971,0,2013,520,720,0.901489571,0.5454,0.8637,120000
1251004,f,73.4,2009,76.2,1213,2,71,1213,0,2013,460,270,-1,-0.4536,0.8637,200000
312164,m,59.8,2006,60.25,5690,2,68.63,5690,0,2010,595,405,0.021066228,1.1248,0.9763,1200000
302031,m,60.4,2006,60,75,2,62,75,0,2010,425,395,0.655766943,0.3448,0.6603,270000
1039020,m,79.9,2009,89.4,11090,2,77.15,11090,1,2013,510,585,-1,0.5454,0.8637,310000
639785,m,65.8,2009,76.8,2812,2,77.5,2812,0,2013,495,470,0.938399137,-0.1206,-1.0524,180000
1260265,m,92,2008,77.8,9806,2,79,9806,1,2012,565,430,0.998591448,-0.1206,0.4805,300000
510199,m,79.6,2008,87.6,4234,2,79.68,4234,0,2012,670,900,0.990008757,-0.1232,-0.2875,770000
318959,m,84,2008,82,5068,2,77.5,5068,0,2015,435,615,-1,1.4368,0.8973,360000
324440,m,61,2009,72,7164,2,55.5,7164,0,2012,345,395,0.670743151,0.0328,-0.4455,210000
1238258,m,85.53,2010,86,3836,2,63.77,3836,0,2014,530,560,0.911395278,-0.4536,-1.4356,400000
1262574,m,59,2008,64,1759,2,84,1759,0,2014,510,250,0.356536488,-0.6201,-0.2859,60000
641531,m,69.6,2009,74.6,1622,2,70.85,1622,0,2013,580,720,0.901489571,-0.6201,-0.0943,330000
1242936,m,89.2,2010,91.33,883,2,70,883,0,2014,470,415,0.030565991,-0.4536,-0.6692,105000
50216,m,68.33,2005,77.54,2927,2,71.82,2927,1,2010,635,625,0.124502074,-0.7473,0.0284,160000
416468,m,79,2007,74,35,1,80,35,1,2012,585,705,0.979521744,1.2808,0.0284,350000
1105982,m,89,2010,84.8,7216,2,73,7216,0,2014,395,415,0.943272158,1.2114,-0.6692,350000
339689,f,75.67,2007,74.4,11368,2,74.01,11368,0,2012,555,445,0.635978756,-0.5913,-1.3539,200000
337594,m,83.82,2008,92.67,3076,2,94.5,3076,0,2012,595,425,0.942116551,0.9688,-0.1295,400000
230702,m,84.2,2006,69.2,64,2,65,64,0,2011,635,595,0.904740692,0.0328,0.3444,700000
989810,m,83,2010,83,17935,2,69.11,17935,0,2015,545,620,0.486747008,0.8784,0.2889,180000
329900,f,77.2,2008,80.3,11183,2,63.54,11183,1,2012,395,365,0.143256541,-0.2793,-0.5245,360000
263713,m,73.5,2007,71.85,6665,2,65.44,6665,0,2011,495,505,0.694479328,0.8128,0.8183,180000
472956,m,64,2010,74,57,2,68,57,0,2014,375,435,0.486747008,-1.8393,-0.7615,220000
264334,m,72.6,2003,51,2563,2,72,2563,0,2011,515,445,0.864685413,0.9688,1.1343,460000
531726,f,88.4,2009,92.9,492,2,69.37,492,1,2013,440,545,0.694479328,0.6568,0.0679,310000
643081,m,78.4,2010,69.4,165,2,69.53,165,1,2014,450,485,0.960603252,1.2114,0.0973,300000
1010732,m,68,2010,68,11144,2,80,11144,0,2014,385,415,0.20739217,0.2124,1.247,100000
1152563,m,72.6,2009,69.4,13149,2,72.14,13149,0,2013,605,620,0.279258512,0.8784,-0.4776,310000
239868,f,97.12,2007,90.33,1866,2,82.84,1866,1,2011,555,555,0.864685413,0.3448,0.3444,510000
361994,f,65,2007,61,924,2,77,924,0,2012,395,515,0.413838256,-0.2012,-0.7615,330000
414039,m,72.8,2009,65.4,3905,2,70.59,3905,0,2013,515,475,0.744758354,-0.2012,-1.0774,345000
329829,m,67,2008,65,11183,2,62,11183,1,2012,355,255,0.190153406,-0.9033,-1.2354,240000
1266586,m,82.3,2009,84.2,2899,2,75.6,2899,0,2013,425,380,0.684565068,-0.6201,-1.244,100000
467660,f,81,2008,56.4,11849,2,65.7,11849,0,2012,435,375,0.704090412,0.1888,0.6603,205000
525365,m,77.65,2008,69.45,12553,2,76,12553,0,2012,485,530,0.735795709,0.1888,-0.2875,110000
232481,m,65,2003,63,81,2,63.3,81,0,2011,475,605,-1,0.8128,-1.0774,2500000
765483,m,85,2009,81,13994,2,66,13994,0,2013,305,415,0.661834476,0.7119,1.4386,220000
1098764,m,73,2010,60,2819,2,66.76,2819,0,2014,410,345,0.842248322,0.7119,0.0973,120000
644584,m,54,2006,61,12557,2,71.23,12557,0,2012,485,485,0.450876584,0.3789,-0.0943,185000
830982,m,88.4,2010,61.8,8195,1,75.5,8195,1,2014,415,415,0.758379883,1.5444,1.247,325000
407736,f,89.6,2008,80.33,3801,2,9.3,3801,0,2012,555,595,0.974396113,1.4368,0.1864,490000
1084321,m,74,2008,64,1232,2,72,1232,0,2013,540,535,0.23780284,0.2124,1.0554,525000
270455,m,83,2006,82.5,10387,2,69.1,10387,0,2010,545,585,0.843123727,-0.2793,0.5024,430000
1098801,f,72.83,2009,79.4,2988,1,78.34,2988,0,2014,630,760,0.144789889,-0.2871,-0.6692,340000
455020,m,80,2007,71,272,2,74.97,272,0,2012,455,515,0.635978756,-0.5523,-2.0253,450000
661581,m,60,2009,55.2,12289,2,71.6,12289,1,2013,525,605,0.942116551,1.0449,1.6302,180000
1279987,m,69,2006,60.66,11157,1,76.2,11157,0,2012,545,605,0.793580615,0.8784,0.8637,435000
262814,m,61.3,2005,63,4043,2,6.95,4043,0,2011,485,565,0.635978756,0.6568,0.8183,145000
634935,m,90,2008,69.6,6575,2,66.7,6575,1,2013,485,500,0.694479328,0.8784,1.0554,180000
1063324,m,77.53,2009,72.67,5717,2,64.53,5717,0,2013,520,545,0.649389715,-0.4536,0.4805,300000
335460,m,84,2008,82,198,2,77.5,198,0,2012,465,585,0.0587928,0.3448,-0.169,200000
525508,m,89,2008,95,3026,2,68,3026,1,2012,450,635,0.376059587,0.5008,0.5024,200000
284570,m,75.8,2007,57.8,3649,2,61,3649,1,2011,415,395,0.124502074,-0.9033,-0.1295,180000
985445,m,48,2008,54,903,2,56,903,0,2014,335,390,0.356536488,-1.7856,-2.3937,120000
354751,f,89,2008,86,8985,2,83,8985,0,2014,345,485,0.563267824,0.8518,-0.7615,215000
708980,m,80.64,2009,75.5,277,2,65.66,277,1,2013,555,485,0.255778194,-0.1206,-0.8608,295000
823040,m,86,2009,78,272,2,83.43,272,0,2014,605,500,0.649389715,-0.9531,-2.5853,300000
800018,m,72.6,2009,57.6,2813,2,67,2813,0,2013,585,680,0.864685413,-0.6201,-0.0943,305000
990516,f,81.3,2010,88.6,11788,2,75.6,11788,0,2014,530,520,0.356536488,1.2114,-0.6692,325000
50241,m,83,2006,70,2927,2,70.17,2927,1,2010,505,495,0.600057182,0.3448,0.8183,120000
1088588,m,88.5,2010,95.2,1341,2,78.36,1341,1,2014,520,525,0.725984148,0.0459,-0.6692,300000
1229820,m,80.33,2010,83,3801,2,80,3801,0,2014,445,465,0.924609939,0.5454,-2.2021,320000
1048553,m,74.7,2010,72.4,12926,2,76.1,12926,0,2014,605,605,0.790881795,0.0459,-0.0943,320000
509310,f,80.2,2008,72,4948,2,72.25,4948,1,2012,400,545,0.538386893,1.1248,0.3049,345000
267150,m,54,2008,63,7564,2,63,7564,0,2012,335,155,0.143256541,-0.1232,0.1864,150000
1218497,m,82.8,2008,67.2,15009,2,75.69,15009,0,2012,735,560,0.978799293,-0.4536,-0.4776,145000
33169,f,87.6,2006,72.2,47,1,77,47,1,2010,605,465,0.229481755,-1.0593,-0.4455,730000
806072,m,67,2008,68.2,11759,2,65.47,11759,0,2014,485,500,0.81941653,0.2124,0.8637,400000
619139,m,68.6,2008,66.4,57,2,64.7,57,0,2013,500,560,0.694479328,-1.1196,-0.8608,180000
1083259,m,91.62,2010,74.71,8297,2,72.9,8297,1,2014,485,655,0.622642916,0.7119,0.6721,325000
470584,f,74.83,2008,68.67,12185,2,72.3,12185,1,2013,475,475,0.864685413,0.2668,-0.1295,420000
1122695,f,84,2010,71,2813,2,64,2813,0,2014,470,415,-1,-0.2871,-0.6692,125000
816885,m,70.75,2009,63,14483,2,75,14483,1,2013,555,485,0.649389715,0.0459,0.0973,300000
385354,m,77.8,2008,78.8,6739,2,82.16,6739,0,2012,515,545,0.901489571,0.1498,-0.4455,355000
1034780,f,72.75,2009,65.4,11167,2,79,11167,1,2013,520,500,0.953899775,-0.1206,-0.2859,95000
312286,f,83.3,2007,80.1,9769,2,63.5,9769,1,2011,315,405,0.488347977,0.9688,1.3976,395000
1203363,m,77,2010,72.2,8640,2,78,8640,1,2014,565,545,0.493596387,0.5454,0.0973,230000
217036,m,62,2007,61,4948,2,60,4948,1,2011,385,335,0.3423149,-0.2793,-0.1295,415000
1211760,m,76,2007,77,13169,2,78,13169,0,2013,555,545,0.744758354,0.2124,-0.4776,215000
1088654,m,81.5,2009,58,2065,2,74.2,2065,1,2013,505,500,0.279258512,0.5454,-0.2859,205000
246190,m,65.5,2007,60.8,80,2,69.73,80,0,2011,515,465,0.143256541,0.8128,-0.4455,500000
283468,m,63,2006,56,2097,2,61.4,2097,0,2011,445,515,0.124502074,-1.0905,1.0395,390000
1003178,m,54.6,2010,49.6,16213,2,61.38,16213,0,2014,425,620,0.783303537,-0.6201,-0.6692,180000
34472,m,90.2,2006,82.4,10950,1,75,10950,0,2010,615,695,-1,0.1888,0.0284,375000
604848,m,73.6,2009,77.8,272,2,78.84,272,0,2013,595,665,0.661834476,0.7119,0.0973,200000
950824,f,85,2010,94,12949,1,78,12949,1,2014,610,510,-1,0.3789,-0.2859,300000
1066419,m,71.5,2007,64.5,4439,2,63.42,4439,0,2013,530,560,0.622642916,0.8784,0.6721,335000
796593,m,69,2009,65.2,5807,2,70.3,5807,0,2013,670,620,0.974396113,-0.2871,-1.0524,420000
505818,m,78.4,2007,75.2,165,2,65.15,165,1,2012,485,590,0.910770164,-0.2793,0.1864,200000
600997,f,83,2009,74,272,2,67,272,0,2013,585,590,0.704090412,1.2114,0.4805,240000
815553,f,70,2009,68.8,7031,2,70.1,7031,0,2013,640,560,0.911395278,0.0459,0.6721,120000
64400,m,86.8,2006,78.2,3356,2,75.73,3356,1,2010,535,495,0.864685413,0.5008,-0.2875,500000
1029318,f,81.4,2008,79.6,37,2,72.4,37,1,2013,565,570,0.868736585,0.2124,0.0973,310000
331674,m,81.9,2008,89.3,10640,2,87.5,10640,1,2012,525,375,0.538386893,0.2668,0.0284,120000
238452,m,87.04,2007,81.66,1067,2,65.8,1067,0,2011,665,405,0.538386893,1.2808,0.8183,290000
191027,f,81.6,2005,77.6,11157,1,90,11157,0,2011,545,525,0.916869961,-0.4353,0.5024,350000
1211564,m,78.33,2010,61.6,1388,1,71.8,1388,0,2014,455,485,0.744758354,-1.2861,-1.244,325000
387430,f,74.8,2008,64.4,449,2,73,449,1,2012,405,385,0.885703685,0.5008,-0.406,235000
1282459,m,90,2011,88.3,12941,2,70.1,12941,0,2015,505,575,0.436962648,0.2124,-0.2859,325000
134963,m,72.5,2004,58.6,1424,2,84.4,1424,0,2010,365,705,0.910770164,0.5008,0.1864,1300000
343490,f,84,2008,68,11368,2,60,11368,0,2012,545,515,0.124502074,0.1888,-1.2354,225000
955595,f,89.6,2010,74.6,12666,2,71.2,12666,0,2014,610,555,0.649389715,-0.4536,-0.0943,100000
52916,f,93.4,2006,75,472,2,63.7,472,1,2010,615,615,0.884122512,-0.7473,1.1343,300000
665324,f,88.36,2009,74.12,485,2,65,485,0,2013,490,575,0.81941653,0.7119,0.4805,355000
358393,f,90.4,2007,87,167,2,77,167,0,2012,595,675,0.901489571,0.3448,-0.6035,430000
1036442,m,71,2009,63,11467,2,68,11467,0,2013,460,525,0.338786347,0.7119,-0.4776,240000
1096106,f,79.14,2009,70.2,3427,2,76,3427,0,2014,470,440,0.20739217,1.0449,0.8637,115000
332563,m,72,2009,62,7600,2,69,7600,0,2013,385,495,0.143256541,0.3448,0.1864,180000
322753,m,80,2007,62.6,3427,2,78,3427,0,2012,485,415,0.910770164,1.2808,0.0284,95000
240634,m,80.2,2007,77.6,48,1,74.3,48,1,2011,555,555,0.910770164,-0.2793,-0.4455,350000
247003,f,84.5,2007,82.66,6570,2,78.7,6570,0,2011,445,525,0.229481755,1.4368,0.5024,345000
1087768,m,83.6,2010,73.4,14069,2,61.8,14069,0,2014,420,500,0.911395278,1.7109,-1.4356,315000
553645,m,70.8,2008,64,48,1,68,48,1,2013,510,590,0.622642916,-0.1206,-0.8608,350000
666201,m,88.4,2010,86.4,47,1,76,47,1,2014,665,605,0.916869961,1.0449,0.2889,325000
1122980,f,73,2007,56,6480,2,71,6480,0,2013,410,440,0.704090412,-0.1206,0.8637,190000
214231,f,94.2,2008,90.4,44,2,73,44,0,2012,645,595,0.884122512,0.8128,0.7788,465000
806476,m,85.4,2010,71.6,11759,2,84,11759,0,2014,620,575,0.911395278,0.5454,1.4386,500000
730823,m,78.25,2009,74.25,8297,2,73,8297,1,2013,610,575,0.776578324,-0.1206,-0.2859,415000
1251710,m,76,2008,63,6739,2,83,6739,0,2013,450,450,0.23780284,-0.2871,0.6721,140000
806424,m,85.4,2010,67.8,11759,2,82.67,11759,0,2014,535,485,0.622642916,0.0459,0.2889,350000
1218764,m,72,2010,80.75,15866,2,68.26,15866,0,2014,545,655,0.978799293,0.8784,1.0554,320000
655515,m,86,2009,76,165,2,73,165,1,2013,425,605,0.884122512,0.5454,-0.4776,420000
1150621,f,71.1,2009,67.4,9128,2,67.4,9128,1,2013,545,370,0.356536488,0.5454,-0.0943,145000
352906,m,83.33,2008,81.4,9481,2,61.92,9481,0,2012,405,495,0.124502074,-2.3073,0.0679,150000
580718,m,65,2008,62,8195,1,68,8195,1,2013,470,415,0.600057182,-0.1206,0.4805,420000
633578,m,78.2,2009,63.6,1982,2,69.43,1982,0,2013,570,665,0.864685413,0.5454,0.6721,180000
597773,m,85.6,2009,86,47,1,69,47,1,2013,585,665,0.635978756,-0.2871,-2.0105,400000
335720,m,92.66,2008,95.8,1141,2,75.6,1141,0,2012,515,615,0.694479328,-1.8393,-2.1833,440000
873020,m,91,2009,91,9074,2,80.6,9074,1,2013,520,765,0.486747008,1.0449,0.6721,240000
333596,m,81,2008,88.7,11168,2,69.03,11168,1,2012,445,554,0.450876584,0.0328,-0.4455,405000
1120492,m,78.57,2009,71.52,8634,2,70.87,8634,0,2013,570,405,0.991397584,-0.2871,-1.6273,200000
913574,m,86.5,2010,90.7,15022,1,60.9,15022,0,2014,325,310,0.776578324,-0.1206,0.0973,310000
794269,m,82,2010,80,8350,2,73,8350,0,2014,555,590,0.783303537,0.5454,0.6721,325000
274473,f,87,2007,94,499,2,74,499,1,2011,615,625,0.694479328,0.8128,0.0284,440000
529431,m,79.4,2008,67.6,5583,2,65.02,5583,0,2012,620,590,0.635978756,0.2668,-0.1295,405000
1078264,m,86.3,2009,89.7,12941,2,71,12941,0,2013,460,430,0.744758354,-0.6201,0.0973,240000
1208010,m,73,2010,68.4,8297,2,74.3,8297,1,2014,530,605,0.911395278,0.5454,1.4386,145000
983328,f,84.6,2008,75,387,2,76.5,387,0,2014,455,430,0.810620507,0.7119,0.6721,170000
553678,m,91,2009,86.8,48,1,80.8,48,1,2013,645,810,0.901489571,-0.7866,-1.4356,265000
542410,m,60.2,2008,66.8,350,2,69.91,350,0,2013,400,635,0.843123727,0.8128,-0.7615,440000
1097251,m,76.2,2009,67.6,6739,2,62.37,6739,0,2013,505,330,-1,1.0449,0.2889,325000
317779,m,86.5,2007,87.5,650,2,68,650,0,2012,395,445,0.824666401,-0.0842,0.5024,355000
797600,m,92.5,2009,83.5,7000,2,77,7000,1,2013,680,620,0.380091833,-0.9531,-0.8608,600000
328451,m,73.33,2007,70.2,55,2,61.73,55,0,2012,675,505,0.607034038,-0.9033,-0.169,430000
215931,f,83,2007,74.4,5026,2,74,5026,0,2011,585,415,0.600057182,0.9688,1.1343,380000
278898,m,58,2006,67,4971,2,69,4971,0,2011,365,425,0.376059587,-2.3073,-2.8152,320000
784141,f,78.8,2008,74.6,7424,2,72.2,7424,1,2012,555,680,0.493596387,0.0459,0.2889,140000
407688,f,90.4,2007,81.6,3801,2,85.8,3801,0,2012,505,625,0.765673581,-0.3183,-0.1295,320000
47916,m,52.09,2006,55.5,6268,2,61.5,6268,0,2010,334,475,0.276047228,0.3448,-0.9194,280000
807302,m,69.85,2010,65.2,11759,2,66.17,11759,0,2014,605,470,0.206710618,0.0459,-1.0524,120000
941955,m,75,2008,67,272,2,72,272,0,2014,535,445,0.990008757,0.0459,-0.4776,300000
1179971,m,80,2010,84,6232,2,69.42,6232,0,2014,580,595,-1,-1.2861,-0.8608,120000
455357,m,76.8,2008,65,272,2,66.6,272,0,2012,464,525,0.563267824,-0.5523,-1.2354,250000
439077,m,82,2008,62.7,3081,2,71.3,3081,0,2012,425,355,0.155908503,0.1888,-0.5245,310000
1063131,f,84.2,2010,86.3,3931,2,75.27,3931,0,2014,545,645,0.978799293,-1.6191,-2.5853,100000
1035883,m,62,2007,73.8,7869,2,70.3,7869,0,2013,570,690,0.144789889,-2.2851,-2.9686,280000
795013,m,66.5,2007,68.77,12199,2,77.04,12199,0,2014,570,470,0.356536488,0.1125,1.6302,105000
917544,m,64.4,2008,68,7626,2,78.16,7626,0,2014,645,455,0.735795709,0.8027,0.0973,220000
473226,f,83.4,2009,80,57,2,62,57,0,2014,435,554,0.991397584,0.3448,0.5419,200000
342743,m,80.7,2008,75.11,5475,1,90.01,5475,0,2012,605,655,0.824666401,0.0328,-0.169,610000
1044443,f,69.17,2009,65,51,2,71.78,51,0,2013,470,370,0.525922584,0.7119,-0.2859,240000
225973,m,72,2007,73.6,8099,2,72.19,8099,0,2012,495,554,0.755375121,0.6568,0.5024,400000
193023,m,75.6,2006,73.6,893,2,73.5,893,0,2011,485,595,0.974396113,-0.1232,-0.7615,725000
337656,m,90.4,2009,97.5,3076,2,87.1,3076,0,2012,625,595,0.0587928,-0.5523,0.1864,500000
465556,m,64.33,2008,52.9,9801,2,61.14,9801,1,2012,365,395,0.229481755,-0.2793,-0.2875,100000
1264789,m,82.4,2010,71.4,5514,2,71.54,5514,0,2014,485,560,0.744758354,-0.6201,-0.6692,320000
918568,m,87.4,2008,63,11973,1,55,11973,1,2013,555,410,0.8295846,-0.1206,-0.0943,775000
831973,m,77,2009,91.7,9748,2,70,9748,1,2014,340,445,0.735795709,-1.9521,-0.6692,305000
614413,m,83,2008,73,272,2,62,272,0,2014,580,650,0.864685413,0.2124,-0.0943,120000
1095193,f,67.4,2007,65.6,6814,2,76,6814,0,2011,590,585,-1,1.2114,0.4805,120000
1046268,m,59,2009,55,11467,2,66,11467,0,2013,570,485,0.112139438,0.3789,1.4386,240000
1095943,m,77.12,2006,56.9,6884,2,72.5,6884,0,2014,590,475,0.911395278,-0.4536,-1.244,100000
1044954,m,63,2008,60,8896,2,64,8896,1,2012,280,250,0.356536488,-0.1206,-1.244,170000
872042,m,85.83,2010,69.33,347,2,66,347,0,2014,435,560,0.20739217,0.3789,0.0973,200000
373206,m,74.67,2008,69.5,13536,2,69,13536,1,2015,545,435,-1,0.7348,0.1864,150000
670620,m,63.4,2008,66.6,67,2,64,67,0,2013,560,575,0.765673581,0.0459,0.4805,310000
1123185,m,71.5,2009,62,13697,2,67.2,13697,1,2014,470,585,0.486747008,0.2124,0.2889,100000
611458,m,66,2008,64,64,2,68,64,0,2013,630,780,0.229481755,0.8784,-0.4776,350000
520456,m,69.69,2009,68,1871,2,67.93,1871,0,2013,535,430,0.535862819,-0.9033,-2.6572,100000
336560,f,93.67,2007,72.6,10930,2,78,10930,1,2012,565,475,0.864685413,0.5008,-0.9194,450000
814788,m,75.4,2008,62.4,1714,2,74.3,1714,0,2012,535,650,0.81941653,0.3789,-0.8608,360000
927464,m,79.6,2010,93.9,5015,2,73.2,5015,0,2014,525,720,0.356536488,-0.9531,-0.0943,325000
211934,m,64,2007,63,176,2,64,176,0,2012,395,435,0.10487136,-1.0593,1.4502,50000
944290,f,83,2009,76,3816,2,75,3816,1,2013,340,250,0.115022726,0.5454,-0.0943,200000
467560,m,92.66,2008,95.6,8400,2,71.44,8400,0,2012,385,515,0.901489571,0.8518,0.5024,235000
1202802,f,74,2007,65,9801,2,73,9801,1,2013,370,380,0.23780284,-0.9531,-0.6692,100000
616935,m,80,2009,79,1136,2,75,1136,0,2013,365,310,0.080055281,0.8784,-0.6692,130000
35408,m,65.33,2008,76.24,44,2,71.11,44,0,2011,575,605,0.413838256,-0.5913,0.5024,430000
984550,m,92.4,2010,74,387,2,82.7,387,0,2015,655,655,0.991397584,-0.1206,0.6721,320000
1171253,m,85.6,2009,82,3489,2,67,3489,0,2013,680,535,0.744758354,0.0459,0.4805,220000
1207660,m,59,2010,87.7,16150,2,71.04,16150,1,2014,340,355,0.112139438,-2.4516,-3.1602,120000
663786,f,76,2009,74,4450,2,79,4450,0,2013,450,400,0.356536488,1.2114,0.6721,385000
615835,m,74,2009,62,272,2,60,272,0,2014,585,500,-1,-1.7856,-0.0943,220000
1044367,m,86,2010,85.4,14382,2,75.3,14382,1,2014,520,655,0.062221291,0.8784,0.2889,300000
711342,m,65,2008,64.8,184,2,69.54,184,0,2013,495,515,0.563267824,0.3789,1.4386,120000
321090,m,89.8,2007,73.4,47,1,72,47,1,2012,585,655,0.884122512,0.3448,0.4234,520000
295129,f,72.6,2008,77.16,2988,1,72,2988,0,2012,505,505,0.525922584,0.5008,0.3444,300000
1088210,m,77,2008,65,13001,2,65,13001,0,2012,350,310,0.563267824,-1.7856,-3.1602,180000
123370,m,65,2007,67,1330,2,54,1330,1,2011,445,355,0.635978756,1.1248,1.4502,280000
1091127,m,63.8,2009,62.33,11118,2,74,11118,0,2013,495,380,-1,1.3779,0.6721,150000
329579,m,75.62,2006,59,253,2,83.52,253,1,2012,575,615,0.915418435,1.1248,-0.1295,100000
644569,m,78,2008,76,6907,2,65,6907,0,2012,570,825,0.987207086,-0.7866,-1.4356,280000
859668,m,85.4,2008,68,8351,1,69.4,8351,0,2013,640,680,0.875503907,1.3779,0.0973,330000
652414,m,70.2,2009,73.2,1985,2,75,1985,1,2013,355,235,0.557389506,-0.2871,-0.0943,180000
512748,m,76,2008,69.89,12478,2,66.5,12478,0,2012,630,590,0.952245573,0.0328,0.0679,520000
1169464,f,69,2007,69.83,7464,2,63.83,7464,0,2012,495,400,0.423951396,-0.7866,0.4805,300000
327337,m,85,2009,85.88,6196,2,62,6196,0,2012,455,595,0.694479328,1.5538,-0.4455,415000
421614,m,81.66,2007,80,79,2,66.5,79,0,2012,315,465,0.376059587,-0.5913,-1.3934,215000
676634,m,76,2009,77.2,4374,2,68.53,4374,0,2013,470,560,0.450876584,0.3789,-0.2859,310000
833462,m,78.3,2006,85.6,4647,2,73,4647,0,2010,525,445,0.622642916,-1.7856,-1.4356,240000
576127,m,76.2,2008,60.2,7376,2,69.62,7376,0,2013,535,695,0.525922584,0.7119,-0.4776,195000
298308,m,87.2,2008,79.8,7586,2,82.6,7586,0,2012,495,485,0.377551419,-1.2153,-0.9194,430000
247966,m,77,2007,83.7,6164,2,68.75,6164,1,2011,465,415,0.600057182,1.2808,1.4502,400000
326978,m,83.33,2009,85.6,6196,2,73.59,6196,0,2012,605,525,0.910770164,-0.3183,-0.4455,450000
669535,m,79.2,2007,69.7,7269,2,69.06,7269,1,2013,375,325,-1,-3.6171,-2.0105,105000
902378,m,85.6,2010,80.4,3918,2,68.71,3918,1,2014,620,650,0.953899775,0.0459,-1.0524,275000
308991,f,68,2009,64,5904,2,70,5904,0,2013,335,355,0.450876584,0.6568,0.6603,250000
330310,f,85,2008,89,8818,2,74,8818,1,2012,495,485,0.600057182,0.6178,0.6603,280000
333767,m,85.3,2008,97.4,11168,2,68.8,11168,1,2012,405,705,0.229481755,0.9688,-0.169,425000
1190029,m,78.3,2010,70.67,5717,2,63,5717,0,2014,495,415,0.842248322,0.8784,1.247,300000
510158,m,52,2006,55,4234,2,65.8,4234,0,2012,350,445,0.276047228,-2.6193,-1.2354,335000
611624,m,80.6,2008,65.2,64,2,64.34,64,0,2013,555,695,0.910770164,0.2124,-0.8608,300000
